model_name,slice_name,rank,display_name,primary_era_bucket,score_normalized
baseline_conservative,top_25,1,Jean Lannes,revolutionary_napoleonic,99.23157162726008
baseline_conservative,top_25,2,Napoleon Bonaparte,revolutionary_napoleonic,98.3518776077886
baseline_conservative,top_25,3,Alexander Suvorov,revolutionary_napoleonic,98.15716272600834
baseline_conservative,top_25,4,Takeda Shingen,early_modern,97.11404728789985
baseline_conservative,top_25,5,Khalid ibn al-Walid,medieval,96.80806675938804
baseline_conservative,top_25,6,"Alexander Farnese, Duke of Parma",early_modern,96.60639777468707
baseline_conservative,top_25,7,Louis-Gabriel Suchet,revolutionary_napoleonic,96.23783031988874
baseline_conservative,top_25,8,"Sébastien Le Prestre, Marquis of Vauban",early_modern,96.1578581363004
baseline_conservative,top_25,9,"Maurice, Prince of Orange",early_modern,95.05563282336578
baseline_conservative,top_25,10,Louis-Nicolas Davout,revolutionary_napoleonic,95.00347705146035
baseline_conservative,top_25,11,Francis Vere,early_modern,94.31849791376912
baseline_conservative,top_25,12,André Masséna,revolutionary_napoleonic,93.47357440890124
baseline_conservative,top_25,13,Abu Ubayda ibn al-Jarrah,medieval,93.41098748261474
baseline_conservative,top_25,14,Charles XIV John,revolutionary_napoleonic,93.32753824756607
baseline_conservative,top_25,15,Robert L. Eichelberger,world_wars,92.24617524339361
baseline_conservative,top_25,16,Walter Krueger,world_wars,92.24617524339361
baseline_conservative,top_25,17,Maurice de Saxe,early_modern,92.12100139082058
baseline_conservative,top_25,18,Suleiman the Magnificent,early_modern,92.02712100139082
baseline_conservative,top_25,19,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,91.86022253129347
baseline_conservative,top_25,20,Ferdinand Foch,world_wars,91.54728789986092
baseline_conservative,top_25,21,Subutai,medieval,91.10222531293464
baseline_conservative,top_25,22,Charles XII of Sweden,early_modern,90.36856745479832
baseline_conservative,top_25,23,Jean Victor Marie Moreau,revolutionary_napoleonic,89.86439499304589
baseline_conservative,top_25,24,Belisarius,medieval,89.54450625869262
baseline_conservative,top_25,25,Louis XIV,early_modern,89.44019471488178
baseline_conservative,top_50,1,Jean Lannes,revolutionary_napoleonic,99.23157162726008
baseline_conservative,top_50,2,Napoleon Bonaparte,revolutionary_napoleonic,98.3518776077886
baseline_conservative,top_50,3,Alexander Suvorov,revolutionary_napoleonic,98.15716272600834
baseline_conservative,top_50,4,Takeda Shingen,early_modern,97.11404728789985
baseline_conservative,top_50,5,Khalid ibn al-Walid,medieval,96.80806675938804
baseline_conservative,top_50,6,"Alexander Farnese, Duke of Parma",early_modern,96.60639777468707
baseline_conservative,top_50,7,Louis-Gabriel Suchet,revolutionary_napoleonic,96.23783031988874
baseline_conservative,top_50,8,"Sébastien Le Prestre, Marquis of Vauban",early_modern,96.1578581363004
baseline_conservative,top_50,9,"Maurice, Prince of Orange",early_modern,95.05563282336578
baseline_conservative,top_50,10,Louis-Nicolas Davout,revolutionary_napoleonic,95.00347705146035
baseline_conservative,top_50,11,Francis Vere,early_modern,94.31849791376912
baseline_conservative,top_50,12,André Masséna,revolutionary_napoleonic,93.47357440890124
baseline_conservative,top_50,13,Abu Ubayda ibn al-Jarrah,medieval,93.41098748261474
baseline_conservative,top_50,14,Charles XIV John,revolutionary_napoleonic,93.32753824756607
baseline_conservative,top_50,15,Robert L. Eichelberger,world_wars,92.24617524339361
baseline_conservative,top_50,16,Walter Krueger,world_wars,92.24617524339361
baseline_conservative,top_50,17,Maurice de Saxe,early_modern,92.12100139082058
baseline_conservative,top_50,18,Suleiman the Magnificent,early_modern,92.02712100139082
baseline_conservative,top_50,19,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,91.86022253129347
baseline_conservative,top_50,20,Ferdinand Foch,world_wars,91.54728789986092
baseline_conservative,top_50,21,Subutai,medieval,91.10222531293464
baseline_conservative,top_50,22,Charles XII of Sweden,early_modern,90.36856745479832
baseline_conservative,top_50,23,Jean Victor Marie Moreau,revolutionary_napoleonic,89.86439499304589
baseline_conservative,top_50,24,Belisarius,medieval,89.54450625869262
baseline_conservative,top_50,25,Louis XIV,early_modern,89.44019471488178
baseline_conservative,top_50,26,Baybars,medieval,89.38803894297635
baseline_conservative,top_50,27,John Monash,world_wars,89.26286509040334
baseline_conservative,top_50,28,Stanisław Żółkiewski,early_modern,88.8212795549374
baseline_conservative,top_50,29,Saladin,medieval,88.50834492350485
baseline_conservative,top_50,30,Konishi Yukinaga,early_modern,86.26216968011126
baseline_conservative,top_50,31,Douglas MacArthur,world_wars,86.07788595271211
baseline_conservative,top_50,32,Matvei Platov,revolutionary_napoleonic,85.96662030598053
baseline_conservative,top_50,33,Fedor von Bock,world_wars,85.615438108484
baseline_conservative,top_50,34,Lennart Torstensson,early_modern,85.57371349095966
baseline_conservative,top_50,35,Heinz Guderian,world_wars,85.44853963838663
baseline_conservative,top_50,36,John III Sobieski,early_modern,85.36509040333796
baseline_conservative,top_50,37,"François-Henri de Montmorency, duc de Luxembourg",early_modern,85.32336578581362
baseline_conservative,top_50,38,Hari Singh Nalwa,long_nineteenth_century,85.2712100139082
baseline_conservative,top_50,39,Karađorđe Petrović,revolutionary_napoleonic,84.70445062586927
baseline_conservative,top_50,40,Charles Mangin,world_wars,84.45410292072323
baseline_conservative,top_50,41,Prince Friedrich Karl of Prussia,long_nineteenth_century,84.45410292072323
baseline_conservative,top_50,42,Amr ibn al-As,medieval,84.384561891516
baseline_conservative,top_50,43,Jan Karol Chodkiewicz,early_modern,84.00904033379693
baseline_conservative,top_50,44,Mahmud Pasha Angelović,medieval,83.12934631432545
baseline_conservative,top_50,45,Erich Hoepner,world_wars,82.85813630041724
baseline_conservative,top_50,46,Jassa Singh Ahluwalia,early_modern,82.52781641168289
baseline_conservative,top_50,47,Mehmed II,medieval,82.48609179415855
baseline_conservative,top_50,48,Julian,ancient,82.46522948539638
baseline_conservative,top_50,49,Maeda Toshiie,early_modern,82.4443671766342
baseline_conservative,top_50,50,Peter Wittgenstein,revolutionary_napoleonic,81.84979137691238
baseline_conservative,top_100,1,Jean Lannes,revolutionary_napoleonic,99.23157162726008
baseline_conservative,top_100,2,Napoleon Bonaparte,revolutionary_napoleonic,98.3518776077886
baseline_conservative,top_100,3,Alexander Suvorov,revolutionary_napoleonic,98.15716272600834
baseline_conservative,top_100,4,Takeda Shingen,early_modern,97.11404728789985
baseline_conservative,top_100,5,Khalid ibn al-Walid,medieval,96.80806675938804
baseline_conservative,top_100,6,"Alexander Farnese, Duke of Parma",early_modern,96.60639777468707
baseline_conservative,top_100,7,Louis-Gabriel Suchet,revolutionary_napoleonic,96.23783031988874
baseline_conservative,top_100,8,"Sébastien Le Prestre, Marquis of Vauban",early_modern,96.1578581363004
baseline_conservative,top_100,9,"Maurice, Prince of Orange",early_modern,95.05563282336578
baseline_conservative,top_100,10,Louis-Nicolas Davout,revolutionary_napoleonic,95.00347705146035
baseline_conservative,top_100,11,Francis Vere,early_modern,94.31849791376912
baseline_conservative,top_100,12,André Masséna,revolutionary_napoleonic,93.47357440890124
baseline_conservative,top_100,13,Abu Ubayda ibn al-Jarrah,medieval,93.41098748261474
baseline_conservative,top_100,14,Charles XIV John,revolutionary_napoleonic,93.32753824756607
baseline_conservative,top_100,15,Robert L. Eichelberger,world_wars,92.24617524339361
baseline_conservative,top_100,16,Walter Krueger,world_wars,92.24617524339361
baseline_conservative,top_100,17,Maurice de Saxe,early_modern,92.12100139082058
baseline_conservative,top_100,18,Suleiman the Magnificent,early_modern,92.02712100139082
baseline_conservative,top_100,19,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,91.86022253129347
baseline_conservative,top_100,20,Ferdinand Foch,world_wars,91.54728789986092
baseline_conservative,top_100,21,Subutai,medieval,91.10222531293464
baseline_conservative,top_100,22,Charles XII of Sweden,early_modern,90.36856745479832
baseline_conservative,top_100,23,Jean Victor Marie Moreau,revolutionary_napoleonic,89.86439499304589
baseline_conservative,top_100,24,Belisarius,medieval,89.54450625869262
baseline_conservative,top_100,25,Louis XIV,early_modern,89.44019471488178
baseline_conservative,top_100,26,Baybars,medieval,89.38803894297635
baseline_conservative,top_100,27,John Monash,world_wars,89.26286509040334
baseline_conservative,top_100,28,Stanisław Żółkiewski,early_modern,88.8212795549374
baseline_conservative,top_100,29,Saladin,medieval,88.50834492350485
baseline_conservative,top_100,30,Konishi Yukinaga,early_modern,86.26216968011126
baseline_conservative,top_100,31,Douglas MacArthur,world_wars,86.07788595271211
baseline_conservative,top_100,32,Matvei Platov,revolutionary_napoleonic,85.96662030598053
baseline_conservative,top_100,33,Fedor von Bock,world_wars,85.615438108484
baseline_conservative,top_100,34,Lennart Torstensson,early_modern,85.57371349095966
baseline_conservative,top_100,35,Heinz Guderian,world_wars,85.44853963838663
baseline_conservative,top_100,36,John III Sobieski,early_modern,85.36509040333796
baseline_conservative,top_100,37,"François-Henri de Montmorency, duc de Luxembourg",early_modern,85.32336578581362
baseline_conservative,top_100,38,Hari Singh Nalwa,long_nineteenth_century,85.2712100139082
baseline_conservative,top_100,39,Karađorđe Petrović,revolutionary_napoleonic,84.70445062586927
baseline_conservative,top_100,40,Charles Mangin,world_wars,84.45410292072323
baseline_conservative,top_100,41,Prince Friedrich Karl of Prussia,long_nineteenth_century,84.45410292072323
baseline_conservative,top_100,42,Amr ibn al-As,medieval,84.384561891516
baseline_conservative,top_100,43,Jan Karol Chodkiewicz,early_modern,84.00904033379693
baseline_conservative,top_100,44,Mahmud Pasha Angelović,medieval,83.12934631432545
baseline_conservative,top_100,45,Erich Hoepner,world_wars,82.85813630041724
baseline_conservative,top_100,46,Jassa Singh Ahluwalia,early_modern,82.52781641168289
baseline_conservative,top_100,47,Mehmed II,medieval,82.48609179415855
baseline_conservative,top_100,48,Julian,ancient,82.46522948539638
baseline_conservative,top_100,49,Maeda Toshiie,early_modern,82.4443671766342
baseline_conservative,top_100,50,Peter Wittgenstein,revolutionary_napoleonic,81.84979137691238
baseline_conservative,top_100,51,Nader Shah,early_modern,81.70027816411681
baseline_conservative,top_100,52,Arthur Currie,world_wars,81.40125173852573
baseline_conservative,top_100,53,Charles-Pierre Augereau,revolutionary_napoleonic,81.26912378303197
baseline_conservative,top_100,54,Katō Kiyomasa,early_modern,81.1230876216968
baseline_conservative,top_100,55,Nathan Bedford Forrest,long_nineteenth_century,81.10917941585535
baseline_conservative,top_100,56,Frederick the Great,early_modern,81.06397774687065
baseline_conservative,top_100,57,Friedrich Wilhelm Freiherr von Bülow,revolutionary_napoleonic,80.93880389429764
baseline_conservative,top_100,58,Robert Clive,early_modern,80.93880389429764
baseline_conservative,top_100,59,Ōyama Iwao,long_nineteenth_century,80.93880389429764
baseline_conservative,top_100,60,Robert E. Lee,long_nineteenth_century,80.93532684283728
baseline_conservative,top_100,61,Cardinal-Infante Ferdinand of Austria,early_modern,80.53546592489569
baseline_conservative,top_100,62,Qutb ud-Din Aibak,medieval,80.53546592489569
baseline_conservative,top_100,63,Paul von Lettow-Vorbeck,world_wars,80.33727399165507
baseline_conservative,top_100,64,Émile Fayolle,world_wars,80.10431154381085
baseline_conservative,top_100,65,Hubert Gough,world_wars,80.07649513212795
baseline_conservative,top_100,66,Allen H. Turnage,world_wars,80.0
baseline_conservative,top_100,67,Al-Qa'qa' ibn Amr al-Tamimi,medieval,79.95132127955493
baseline_conservative,top_100,68,Publius Cornelius Scipio,ancient,79.95132127955493
baseline_conservative,top_100,69,Charles X Gustav,early_modern,79.73226703755215
baseline_conservative,top_100,70,Jeremi Wiśniowiecki,early_modern,79.61404728789987
baseline_conservative,top_100,71,Harry Chauvel,world_wars,79.4471488178025
baseline_conservative,top_100,72,Philip the Good,medieval,79.41933240611961
baseline_conservative,top_100,73,Antonio Duvergé,long_nineteenth_century,79.41585535465924
baseline_conservative,top_100,74,Jerzy Sebastian Lubomirski,early_modern,79.41585535465924
baseline_conservative,top_100,75,Juan Yagüe,world_wars,79.41585535465924
baseline_conservative,top_100,76,Ubadah ibn al-Samit,medieval,79.35326842837274
baseline_conservative,top_100,77,Joseph Souham,revolutionary_napoleonic,79.15507649513214
baseline_conservative,top_100,78,Tokugawa Ieyasu,early_modern,78.71696801112655
baseline_conservative,top_100,79,Stanisław Koniecpolski,early_modern,78.65090403337969
baseline_conservative,top_100,80,Basil II,medieval,78.5500695410292
baseline_conservative,top_100,81,Joan of Arc,medieval,78.4874826147427
baseline_conservative,top_100,82,Aurangzeb,early_modern,78.2162726008345
baseline_conservative,top_100,83,Babur,early_modern,77.56606397774688
baseline_conservative,top_100,84,Richmond K. Turner,world_wars,77.3817802503477
baseline_conservative,top_100,85,"Édouard Mortier, Duke of Treviso",revolutionary_napoleonic,77.02712100139081
baseline_conservative,top_100,86,Genghis Khan,medieval,76.64464534075104
baseline_conservative,top_100,87,Mustafa Kemal Atatürk,world_wars,76.557719054242
baseline_conservative,top_100,88,P. G. T. Beauregard,long_nineteenth_century,76.48122392211403
baseline_conservative,top_100,89,Charat Singh,early_modern,76.31084840055634
baseline_conservative,top_100,90,Bertrand du Guesclin,medieval,75.71279554937412
baseline_conservative,top_100,91,"Louis Joseph, Duke of Vendôme",early_modern,75.51460361613351
baseline_conservative,top_100,92,Sarath Fonseka,contemporary,74.97566063977747
baseline_conservative,top_100,93,Nikolay Kamensky,revolutionary_napoleonic,74.93393602225312
baseline_conservative,top_100,94,Michiel de Ruyter,early_modern,74.84005563282335
baseline_conservative,top_100,95,Enver Pasha,world_wars,74.6105702364395
baseline_conservative,top_100,96,Georgy Zhukov,world_wars,74.4923504867872
baseline_conservative,top_100,97,Laurent de Gouvion Saint-Cyr,revolutionary_napoleonic,74.34631432545201
baseline_conservative,top_100,98,Alasdair Mac Colla,early_modern,74.13769123783031
baseline_conservative,top_100,99,Bernard Montgomery,world_wars,74.13769123783031
baseline_conservative,top_100,100,Mikołaj Potocki,early_modern,74.13769123783031
battle_only_baseline,top_25,1,Khalid ibn al-Walid,medieval,99.96674057649668
battle_only_baseline,top_25,2,Jean Lannes,revolutionary_napoleonic,99.8170731707317
battle_only_baseline,top_25,3,Napoleon Bonaparte,revolutionary_napoleonic,99.76718403547672
battle_only_baseline,top_25,4,Takeda Shingen,early_modern,99.61751662971174
battle_only_baseline,top_25,5,Alexander Suvorov,revolutionary_napoleonic,99.55654101995566
battle_only_baseline,top_25,6,Saladin,medieval,99.55099778270511
battle_only_baseline,top_25,7,Louis-Nicolas Davout,revolutionary_napoleonic,99.31818181818183
battle_only_baseline,top_25,8,Suleiman the Magnificent,early_modern,99.06873614190687
battle_only_baseline,top_25,9,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,99.01884700665188
battle_only_baseline,top_25,10,"Alexander Farnese, Duke of Parma",early_modern,98.98558758314856
battle_only_baseline,top_25,11,"Sébastien Le Prestre, Marquis of Vauban",early_modern,98.89135254988912
battle_only_baseline,top_25,12,Louis-Gabriel Suchet,revolutionary_napoleonic,98.79157427937916
battle_only_baseline,top_25,13,Charles XIV John,revolutionary_napoleonic,98.58647450110865
battle_only_baseline,top_25,14,"Maurice, Prince of Orange",early_modern,98.13747228381375
battle_only_baseline,top_25,15,Amr ibn al-As,medieval,98.12084257206209
battle_only_baseline,top_25,16,Robert E. Lee,long_nineteenth_century,98.12084257206209
battle_only_baseline,top_25,17,André Masséna,revolutionary_napoleonic,98.11529933481154
battle_only_baseline,top_25,18,Francis Vere,early_modern,98.02660753880266
battle_only_baseline,top_25,19,Abu Ubayda ibn al-Jarrah,medieval,97.99334811529934
battle_only_baseline,top_25,20,Nathan Bedford Forrest,long_nineteenth_century,97.98780487804879
battle_only_baseline,top_25,21,Ferdinand Foch,world_wars,97.82150776053214
battle_only_baseline,top_25,22,Stanisław Żółkiewski,early_modern,97.69401330376941
battle_only_baseline,top_25,23,Lennart Torstensson,early_modern,97.59977827050999
battle_only_baseline,top_25,24,"François-Henri de Montmorency, duc de Luxembourg",early_modern,97.5
battle_only_baseline,top_25,25,Robert L. Eichelberger,world_wars,97.41130820399113
battle_only_baseline,top_50,1,Khalid ibn al-Walid,medieval,99.96674057649668
battle_only_baseline,top_50,2,Jean Lannes,revolutionary_napoleonic,99.8170731707317
battle_only_baseline,top_50,3,Napoleon Bonaparte,revolutionary_napoleonic,99.76718403547672
battle_only_baseline,top_50,4,Takeda Shingen,early_modern,99.61751662971174
battle_only_baseline,top_50,5,Alexander Suvorov,revolutionary_napoleonic,99.55654101995566
battle_only_baseline,top_50,6,Saladin,medieval,99.55099778270511
battle_only_baseline,top_50,7,Louis-Nicolas Davout,revolutionary_napoleonic,99.31818181818183
battle_only_baseline,top_50,8,Suleiman the Magnificent,early_modern,99.06873614190687
battle_only_baseline,top_50,9,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,99.01884700665188
battle_only_baseline,top_50,10,"Alexander Farnese, Duke of Parma",early_modern,98.98558758314856
battle_only_baseline,top_50,11,"Sébastien Le Prestre, Marquis of Vauban",early_modern,98.89135254988912
battle_only_baseline,top_50,12,Louis-Gabriel Suchet,revolutionary_napoleonic,98.79157427937916
battle_only_baseline,top_50,13,Charles XIV John,revolutionary_napoleonic,98.58647450110865
battle_only_baseline,top_50,14,"Maurice, Prince of Orange",early_modern,98.13747228381375
battle_only_baseline,top_50,15,Amr ibn al-As,medieval,98.12084257206209
battle_only_baseline,top_50,16,Robert E. Lee,long_nineteenth_century,98.12084257206209
battle_only_baseline,top_50,17,André Masséna,revolutionary_napoleonic,98.11529933481154
battle_only_baseline,top_50,18,Francis Vere,early_modern,98.02660753880266
battle_only_baseline,top_50,19,Abu Ubayda ibn al-Jarrah,medieval,97.99334811529934
battle_only_baseline,top_50,20,Nathan Bedford Forrest,long_nineteenth_century,97.98780487804879
battle_only_baseline,top_50,21,Ferdinand Foch,world_wars,97.82150776053214
battle_only_baseline,top_50,22,Stanisław Żółkiewski,early_modern,97.69401330376941
battle_only_baseline,top_50,23,Lennart Torstensson,early_modern,97.59977827050999
battle_only_baseline,top_50,24,"François-Henri de Montmorency, duc de Luxembourg",early_modern,97.5
battle_only_baseline,top_50,25,Robert L. Eichelberger,world_wars,97.41130820399113
battle_only_baseline,top_50,26,Walter Krueger,world_wars,97.41130820399113
battle_only_baseline,top_50,27,Subutai,medieval,97.40576496674058
battle_only_baseline,top_50,28,Katō Kiyomasa,early_modern,97.39467849223948
battle_only_baseline,top_50,29,Fedor von Bock,world_wars,97.37250554323725
battle_only_baseline,top_50,30,Maurice de Saxe,early_modern,97.36141906873614
battle_only_baseline,top_50,31,Heinz Guderian,world_wars,97.3059866962306
battle_only_baseline,top_50,32,Baybars,medieval,97.29490022172948
battle_only_baseline,top_50,33,John Monash,world_wars,97.2450110864745
battle_only_baseline,top_50,34,Arthur Currie,world_wars,97.05099778270511
battle_only_baseline,top_50,35,John III Sobieski,early_modern,96.58536585365854
battle_only_baseline,top_50,36,Louis XIV,early_modern,96.51330376940135
battle_only_baseline,top_50,37,Charles XII of Sweden,early_modern,96.4190687361419
battle_only_baseline,top_50,38,P. G. T. Beauregard,long_nineteenth_century,96.3968957871397
battle_only_baseline,top_50,39,Jean Victor Marie Moreau,revolutionary_napoleonic,96.39135254988912
battle_only_baseline,top_50,40,Jassa Singh Ahluwalia,early_modern,96.38580931263859
battle_only_baseline,top_50,41,Karađorđe Petrović,revolutionary_napoleonic,96.34700665188471
battle_only_baseline,top_50,42,Jeremi Wiśniowiecki,early_modern,96.33037694013304
battle_only_baseline,top_50,43,Charles Mangin,world_wars,96.24722838137473
battle_only_baseline,top_50,44,Prince Friedrich Karl of Prussia,long_nineteenth_century,96.24722838137473
battle_only_baseline,top_50,45,Erich Hoepner,world_wars,96.0310421286031
battle_only_baseline,top_50,46,Belisarius,medieval,96.0088691796009
battle_only_baseline,top_50,47,Jan Karol Chodkiewicz,early_modern,95.97560975609755
battle_only_baseline,top_50,48,Matvei Platov,revolutionary_napoleonic,95.93126385809312
battle_only_baseline,top_50,49,Friedrich Wilhelm Freiherr von Bülow,revolutionary_napoleonic,95.79822616407984
battle_only_baseline,top_50,50,Robert Clive,early_modern,95.79822616407984
battle_only_baseline,top_100,1,Khalid ibn al-Walid,medieval,99.96674057649668
battle_only_baseline,top_100,2,Jean Lannes,revolutionary_napoleonic,99.8170731707317
battle_only_baseline,top_100,3,Napoleon Bonaparte,revolutionary_napoleonic,99.76718403547672
battle_only_baseline,top_100,4,Takeda Shingen,early_modern,99.61751662971174
battle_only_baseline,top_100,5,Alexander Suvorov,revolutionary_napoleonic,99.55654101995566
battle_only_baseline,top_100,6,Saladin,medieval,99.55099778270511
battle_only_baseline,top_100,7,Louis-Nicolas Davout,revolutionary_napoleonic,99.31818181818183
battle_only_baseline,top_100,8,Suleiman the Magnificent,early_modern,99.06873614190687
battle_only_baseline,top_100,9,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,99.01884700665188
battle_only_baseline,top_100,10,"Alexander Farnese, Duke of Parma",early_modern,98.98558758314856
battle_only_baseline,top_100,11,"Sébastien Le Prestre, Marquis of Vauban",early_modern,98.89135254988912
battle_only_baseline,top_100,12,Louis-Gabriel Suchet,revolutionary_napoleonic,98.79157427937916
battle_only_baseline,top_100,13,Charles XIV John,revolutionary_napoleonic,98.58647450110865
battle_only_baseline,top_100,14,"Maurice, Prince of Orange",early_modern,98.13747228381375
battle_only_baseline,top_100,15,Amr ibn al-As,medieval,98.12084257206209
